date,open,high,low,close,volume,barCount,wap
2024-07-10 00:00:00+00:00,5591.26,5635.39,5586.44,5633.91,0,22021,0.0
2024-07-11 00:00:00+00:00,5635.21,5642.45,5576.53,5584.54,0,22543,0.0
2024-07-12 00:00:00+00:00,5590.76,5655.56,5590.44,5615.35,0,22154,0.0
2024-07-15 00:00:00+00:00,5638.16,5666.94,5614.75,5631.22,0,22399,0.0
2024-07-16 00:00:00+00:00,5644.09,5669.67,5639.02,5667.2,0,22251,0.0
2024-07-17 00:00:00+00:00,5610.07,5622.49,5584.81,5588.27,0,22595,0.0
2024-07-18 00:00:00+00:00,5608.56,5614.05,5522.81,5544.59,0,22722,0.0
2024-07-19 00:00:00+00:00,5543.37,5557.5,5497.04,5505.0,0,22494,0.0
2024-07-22 00:00:00+00:00,5544.54,5570.36,5529.04,5564.41,0,22314,0.0
2024-07-23 00:00:00+00:00,5565.3,5585.34,5550.9,5555.74,0,22149,0.0
2024-07-24 00:00:00+00:00,5505.84,5508.04,5419.98,5427.13,0,22492,0.0
2024-07-25 00:00:00+00:00,5428.7,5491.59,5390.95,5399.22,0,22776,0.0
2024-07-26 00:00:00+00:00,5433.67,5488.32,5430.7,5459.1,0,22577,0.0
2024-07-29 00:00:00+00:00,5476.55,5487.74,5444.44,5463.54,0,22429,0.0
2024-07-30 00:00:00+00:00,5478.73,5489.46,5401.7,5436.44,0,22602,0.0
2024-07-31 00:00:00+00:00,5505.59,5551.51,5493.75,5522.3,0,22666,0.0
2024-08-01 00:00:00+00:00,5537.84,5566.16,5410.42,5446.68,0,22847,0.0
2024-08-02 00:00:00+00:00,5376.63,5383.89,5302.03,5346.56,0,22903,0.0
2024-08-05 00:00:00+00:00,5151.14,5250.89,5119.26,5186.33,0,22974,0.0
2024-08-06 00:00:00+00:00,5206.42,5312.34,5193.56,5240.03,0,22731,0.0
2024-08-07 00:00:00+00:00,5293.13,5330.64,5195.54,5199.5,0,22732,0.0
2024-08-08 00:00:00+00:00,5252.57,5328.03,5233.85,5319.31,0,22652,0.0
2024-08-09 00:00:00+00:00,5314.66,5358.67,5300.84,5344.16,0,22353,0.0
2024-08-12 00:00:00+00:00,5351.88,5371.2,5324.37,5344.39,0,22345,0.0
2024-08-13 00:00:00+00:00,5376.98,5436.5,5376.98,5434.43,0,21997,0.0
2024-08-14 00:00:00+00:00,5442.36,5463.22,5415.91,5455.21,0,22194,0.0
2024-08-15 00:00:00+00:00,5501.13,5546.23,5501.13,5543.22,0,21923,0.0
2024-08-16 00:00:00+00:00,5530.5,5561.98,5525.17,5554.25,0,21946,0.0
2024-08-19 00:00:00+00:00,5557.23,5608.25,5550.74,5608.25,0,21779,0.0
2024-08-20 00:00:00+00:00,5602.88,5620.51,5585.5,5597.12,0,21977,0.0
2024-08-21 00:00:00+00:00,5603.09,5632.68,5591.57,5620.85,0,22015,0.0
2024-08-22 00:00:00+00:00,5637.77,5643.22,5560.95,5570.64,0,22451,0.0
2024-08-23 00:00:00+00:00,5602.49,5641.82,5585.16,5634.61,0,22228,0.0
2024-08-26 00:00:00+00:00,5639.66,5651.62,5602.34,5616.84,0,22137,0.0
2024-08-27 00:00:00+00:00,5602.89,5631.18,5593.48,5625.8,0,21808,0.0
2024-08-28 00:00:00+00:00,5624.51,5627.03,5560.95,5592.18,0,22342,0.0
2024-08-29 00:00:00+00:00,5607.3,5646.95,5583.71,5591.96,0,22400,0.0
2024-08-30 00:00:00+00:00,5612.74,5651.37,5581.79,5648.4,0,22176,0.0
2024-09-03 00:00:00+00:00,5623.89,5623.89,5504.33,5528.93,0,22379,0.0
2024-09-04 00:00:00+00:00,5506.68,5552.99,5503.66,5520.07,0,22350,0.0
2024-09-05 00:00:00+00:00,5520.08,5546.3,5480.54,5503.41,0,22295,0.0
2024-09-06 00:00:00+00:00,5507.33,5522.47,5402.62,5408.42,0,22482,0.0
2024-09-09 00:00:00+00:00,5442.07,5484.2,5434.49,5471.05,0,22275,0.0
2024-09-10 00:00:00+00:00,5490.51,5497.91,5441.72,5495.52,0,22246,0.0
2024-09-11 00:00:00+00:00,5496.42,5560.41,5406.96,5554.13,0,22467,0.0
2024-09-12 00:00:00+00:00,5557.48,5600.71,5535.5,5595.76,0,22312,0.0
2024-09-13 00:00:00+00:00,5603.34,5636.27,5601.65,5626.02,0,21988,0.0
2024-09-16 00:00:00+00:00,5615.21,5636.05,5604.53,5633.09,0,22026,0.0
2024-09-17 00:00:00+00:00,5655.51,5670.81,5614.05,5634.58,0,22207,0.0
2024-09-18 00:00:00+00:00,5641.68,5689.75,5615.08,5618.26,0,22313,0.0
2024-09-19 00:00:00+00:00,5702.63,5733.57,5686.42,5713.64,0,22251,0.0
2024-09-20 00:00:00+00:00,5709.64,5715.14,5674.49,5702.55,0,22107,0.0
2024-09-23 00:00:00+00:00,5711.9,5725.36,5704.22,5718.57,0,21921,0.0
2024-09-24 00:00:00+00:00,5727.66,5735.32,5698.99,5732.93,0,22006,0.0
2024-09-25 00:00:00+00:00,5733.65,5741.03,5712.06,5722.26,0,21943,0.0
2024-09-26 00:00:00+00:00,5762.22,5767.37,5721.01,5745.37,0,22137,0.0
2024-09-27 00:00:00+00:00,5755.36,5763.78,5727.34,5738.17,0,22078,0.0
2024-09-30 00:00:00+00:00,5726.52,5765.14,5703.53,5762.48,0,22087,0.0
2024-10-01 00:00:00+00:00,5757.73,5757.73,5681.28,5708.75,0,22500,0.0
2024-10-02 00:00:00+00:00,5698.14,5719.63,5674.0,5709.54,0,21946,0.0
2024-10-03 00:00:00+00:00,5698.19,5718.78,5677.37,5699.94,0,22107,0.0
2024-10-04 00:00:00+00:00,5737.48,5753.21,5702.83,5751.07,0,22049,0.0
2024-10-07 00:00:00+00:00,5737.8,5739.34,5686.85,5695.94,0,22121,0.0
2024-10-08 00:00:00+00:00,5719.14,5757.6,5714.56,5751.13,0,21810,0.0
2024-10-09 00:00:00+00:00,5751.8,5796.8,5745.02,5792.04,0,21993,0.0
2024-10-10 00:00:00+00:00,5778.36,5795.03,5764.76,5780.05,0,21982,0.0
2024-10-11 00:00:00+00:00,5775.09,5822.13,5775.09,5815.03,0,21679,0.0
